-16.304,20.652,-0.069791,0.42557,-1.4246
-16.304,22.826,-0.023353,0.56302,-1.4422
-16.304,25,0.01819,0.70723,-1.4581
-18.478,-25,-0.6774,-2.8604,1.8618
-18.478,-22.826,-0.77826,-1.79,2.2645
-18.478,-20.652,-0.012183,-0.060724,3.1403
-18.478,-18.478,1.7048e-05,-1.7345e-05,3.1416
-18.478,-16.304,-0.010676,0.009879,3.1185
-18.478,-14.13,-0.017698,0.0048149,3.0489
-18.478,-11.957,-0.12043,-0.10512,2.811
-18.478,-9.7826,-0.50166,-0.41989,2.4139
-18.478,-7.6087,-0.66131,-0.46125,2.3277
-18.478,-5.4348,-0.72087,-0.44813,2.2507
-18.478,-3.2609,-0.7373,-0.38096,2.2262
-18.478,-1.087,-0.74475,-0.3073,2.1993
-18.478,1.087,-0.74483,-0.22716,2.171
-18.478,3.2609,-0.74803,-0.15745,2.1215
-18.478,5.4348,-0.73608,-0.11204,2.0436
-18.478,7.6087,-0.6854,-0.080189,1.9602
-18.478,9.7826,-0.60167,-0.045525,1.8892
-18.478,11.957,-0.50254,-0.001268,1.8317
-18.478,14.13,-0.40026,0.055786,1.7886
-18.478,16.304,-0.30157,0.12699,1.7734
-18.478,18.478,-0.21323,0.21455,4.4548
-18.478,20.652,-0.14573,0.32686,-1.4798
-18.478,22.826,-0.090469,0.45443,-1.4808
-18.478,25,-0.0417,0.59031,-1.4894
-20.652,-25,-0.74316,-3.0198,1.8367
-20.652,-22.826,-1.0326,-2.1598,2.0521
-20.652,-20.652,-0.57491,-0.86207,2.6371
-20.652,-18.478,-0.010272,0.009355,3.1184
-20.652,-16.304,-0.01522,-0.0052387,3.0396
-20.652,-14.13,-0.23037,-0.21293,2.7048
-20.652,-11.957,-0.78314,-0.65132,2.2756
-20.652,-9.7826,-0.86135,-0.60899,2.2766
-20.652,-7.6087,-0.94376,-0.61359,2.1788
-20.652,-5.4348,-0.94954,-0.52686,2.1724
-20.652,-3.2609,-0.96041,-0.4499,2.1474
-20.652,-1.087,-0.95457,-0.36321,2.1276
-20.652,1.087,-0.94272,-0.27177,2.1093
-20.652,3.2609,-0.93376,-0.19101,2.0717
-20.652,5.4348,-0.91305,-0.13612,2.0053
-20.652,7.6087,-0.85447,-0.10349,1.9277
-20.652,9.7826,-0.76101,-0.073278,1.8609
-20.652,11.957,-0.65194,-0.035336,1.8074
-20.652,14.13,-0.54002,0.014537,1.7683
-20.652,16.304,-0.43067,0.076922,1.752
-20.652,18.478,-0.32822,0.15179,1.7783
-20.652,20.652,-0.23833,0.24122,3.8921
-20.652,22.826,-0.16971,0.35399,-1.5293
-20.652,25,-0.11294,0.48084,-1.5139
-22.826,-25,-0.82022,-3.1601,1.7982
-22.826,-22.826,-1.1858,-2.3612,1.9464
-22.826,-20.652,-1.1281,-1.5342,2.2342
-22.826,-18.478,-0.46761,-0.43245,2.695
-22.826,-16.304,-0.46635,-0.41707,2.5464
-22.826,-14.13,-1.0474,-0.86869,2.1868
-22.826,-11.957,-1.0496,-0.75512,2.2374
-22.826,-9.7826,-1.1625,-0.77968,2.1244
-22.826,-7.6087,-1.1576,-0.6739,2.1316
-22.826,-5.4348,-1.1764,-0.59572,2.1049
-22.826,-3.2609,-1.172,-0.50517,2.0845
-22.826,-1.087,-1.1554,-0.40459,2.0765
-22.826,1.087,-1.1369,-0.3058,2.0642
-22.826,3.2609,-1.1201,-0.21852,2.0332
-22.826,5.4348,-1.0926,-0.15729,1.9742
-22.826,7.6087,-1.0283,-0.12224,1.9023
-22.826,9.7826,-0.92749,-0.095542,1.838
-22.826,11.957,-0.80985,-0.063757,1.786
-22.826,14.13,-0.6883,-0.021359,1.7502
-22.826,16.304,-0.56953,0.033404,1.7356
-22.826,18.478,-0.45746,0.099456,1.7383
-22.826,20.652,-0.35505,0.1763,1.7516
-22.826,22.826,-0.26462,0.26691,3.5465
-22.826,25,-0.19457,0.38008,-1.5547
-25,-25,-0.49239,-0.49239,3.1416
-25,-22.826,-0.0092286,0.0080517,3.118
-25,-20.652,-0.067142,-0.062175,2.9447
-25,-18.478,-0.61683,-0.56312,2.4629
-25,-16.304,-1.3496,-1.1327,2.0803
-25,-14.13,-1.1997,-0.86514,2.238
-25,-11.957,-1.3983,-0.97212,2.0564
-25,-9.7826,-1.3479,-0.80936,2.1132
-25,-7.6087,-1.3941,-0.74873,2.0678
-25,-5.4348,-1.3897,-0.65446,2.0421
-25,-3.2609,-1.3691,-0.53982,2.0472
-25,-1.087,-1.3506,-0.43384,2.0423
-25,1.087,-1.3288,-0.33221,2.0303
-25,3.2609,-1.3065,-0.24098,2.0028
-25,5.4348,-1.2739,-0.1753,1.9487
-25,7.6087,-1.2055,-0.13764,1.8809
-25,9.7826,-1.0988,-0.11417,1.8176
-25,11.957,-0.97342,-0.087862,1.7679
-25,14.13,-0.84403,-0.051573,1.7343
-25,16.304,-0.71699,-0.0035579,1.7213
-25,18.478,-0.59637,0.053996,1.7112
-25,20.652,-0.4848,0.12194,1.6994
-25,22.826,-0.38238,0.20086,1.7029
-25,25,-0.29114,0.29283,3.4439
-3.2609,-25,-0.053603,-1.1901,3.531
-3.2609,-22.826,-0.63038,-1.25,4.2572
-3.2609,-20.652,-0.52809,-1.007,4.219
-3.2609,-18.478,-0.38593,-0.73601,4.0472
-3.2609,-16.304,-0.28242,-0.5127,3.9118
-3.2609,-14.13,-0.15234,-0.27251,3.734
-3.2609,-11.957,-0.017507,-0.081769,3.495
-3.2609,-9.7826,0.020507,-0.040638,3.3295
-3.2609,-7.6087,0.021363,-0.024471,3.2261
-3.2609,-5.4348,0.011549,-0.011762,3.1678
-3.2609,-3.2609,-1.9864e-05,1.5431e-05,3.1416
-3.2609,-1.087,-0.011763,0.011623,3.1099
-3.2609,1.087,-0.024328,0.023591,3.0428
-3.2609,3.2609,-0.036311,0.036223,1.5493
-3.2609,5.4348,-0.044185,0.052861,-0.26905
-3.2609,7.6087,-0.040959,0.081154,-0.41827
-3.2609,9.7826,-0.019395,0.13519,-0.57316
-3.2609,11.957,0.020283,0.23304,-0.71743
-3.2609,14.13,0.06762,0.37737,-0.83844
-3.2609,16.304,0.11286,0.5498,-0.93222
-3.2609,18.478,0.15767,0.73457,-1.0078
-3.2609,20.652,0.19652,0.92203,-1.0653
-3.2609,22.826,0.22868,1.1092,-1.1094
-3.2609,25,0.25526,1.2957,-1.1437
-5.4348,-25,-0.049795,-1.1032,3.4555
-5.4348,-22.826,-0.83939,-1.333,4.3956
-5.4348,-20.652,-0.62053,-0.99431,4.2103
-5.4348,-18.478,-0.41829,-0.69607,3.9685
-5.4348,-16.304,-0.3348,-0.49438,3.8706
-5.4348,-14.13,-0.13779,-0.19915,3.6222
-5.4348,-11.957,0.0077581,-0.040225,3.3435
-5.4348,-9.7826,0.019516,-0.023968,3.2262
-5.4348,-7.6087,0.011338,-0.01165,3.1663
-5.4348,-5.4348,1.6365e-05,-1.8799e-05,3.1416
-5.4348,-3.2609,-0.011762,0.011549,3.1154
-5.4348,-1.087,-0.024579,0.022666,3.0559
-5.4348,1.087,-0.038746,0.032944,2.9599
-5.4348,3.2609,-0.052919,0.044126,2.8193
-5.4348,5.4348,-0.061441,0.0606,1.4632
-5.4348,7.6087,-0.057311,0.091742,-0.53596
-5.4348,9.7826,-0.034309,0.1512,-0.70386
-5.4348,11.957,0.0039558,0.25063,-0.84124
-5.4348,14.13,0.045779,0.38758,-0.94625
-5.4348,16.304,0.083116,0.54832,-1.0248
-5.4348,18.478,0.11441,0.72074,-1.083
-5.4348,20.652,0.14274,0.89838,-1.129
-5.4348,22.826,0.16843,1.0778,-1.1658
-5.4348,25,0.19098,1.2581,-1.1952
-7.6087,-25,-0.026335,-1.1008,3.3314
-7.6087,-22.826,-1.0942,-1.4443,4.639
-7.6087,-20.652,-0.59765,-0.88139,4.08
-7.6087,-18.478,-0.48399,-0.69378,3.917
-7.6087,-16.304,-0.33379,-0.42044,3.7953
-7.6087,-14.13,-0.066779,-0.092225,3.4404
-7.6087,-11.957,0.016926,-0.023148,3.2274
-7.6087,-9.7826,0.011204,-0.011576,3.1654
-7.6087,-7.6087,1.691e-05,-1.8484e-05,3.1416
-7.6087,-5.4348,-0.01165,0.011338,3.1169
-7.6087,-3.2609,-0.024472,0.021419,3.0578
-7.6087,-1.087,-0.040158,0.028262,2.9624
-7.6087,1.087,-0.060308,0.032835,2.8346
-7.6087,3.2609,-0.081665,0.039329,2.6802
-7.6087,5.4348,-0.094649,0.053884,2.4931
-7.6087,7.6087,-0.088896,0.082842,1.0547
-7.6087,9.7826,-0.064035,0.13999,-0.80649
-7.6087,11.957,-0.025608,0.23388,-0.9523
-7.6087,14.13,0.016424,0.36018,-1.0499
-7.6087,16.304,0.054314,0.50864,-1.1199
-7.6087,18.478,0.086099,0.66994,-1.1709
-7.6087,20.652,0.11358,0.83854,-1.211
-7.6087,22.826,0.1355,1.0114,-1.2405
-7.6087,25,0.15579,1.1865,-1.2655
-9.7826,-25,-0.020725,-1.2474,3.1405
-9.7826,-22.826,-1.2439,-1.4567,4.6465
-9.7826,-20.652,-0.49504,-0.72613,3.8589
-9.7826,-18.478,-0.60936,-0.72353,3.9681
-9.7826,-16.304,-0.20955,-0.24433,3.5922
-9.7826,-14.13,0.0065877,-0.022861,3.2452
-9.7826,-11.957,0.011031,-0.011353,3.1649
-9.7826,-9.7826,-1.8e-05,1.6905e-05,3.1416
-9.7826,-7.6087,-0.011577,0.011204,3.1178
-9.7826,-5.4348,-0.023996,0.019671,3.0579
-9.7826,-3.2609,-0.040465,0.021726,2.9598
-9.7826,-1.087,-0.066208,0.018162,2.8298
-9.7826,1.087,-0.10226,0.012955,2.6798
-9.7826,3.2609,-0.13838,0.014338,2.523
-9.7826,5.4348,-0.1583,0.027775,2.3628
-9.7826,7.6087,-0.15049,0.056448,2.1845
-9.7826,9.7826,-0.11631,0.10624,0.47018
-9.7826,11.957,-0.072195,0.18908,-1.0267
-9.7826,14.13,-0.026241,0.30387,-1.1377
-9.7826,16.304,0.016041,0.43946,-1.2017
-9.7826,18.478,0.052303,0.58894,-1.247
-9.7826,20.652,0.083829,0.7473,-1.2828
-9.7826,22.826,0.11001,0.91154,-1.3093
-9.7826,25,0.13372,1.0792,-1.3316
1.087,25,0.4578,1.3361,-1.1043
1.087,22.826,0.40803,1.1434,-1.0453
1.087,20.652,0.36517,0.94839,-0.99336
1.087,18.478,0.30831,0.74592,-0.92242
1.087,16.304,0.23076,0.5341,-0.81904
1.087,14.13,0.1299,0.31725,-0.66938
1.087,11.957,0.035125,0.14282,-0.49073
1.087,9.7826,-0.015482,0.067317,-0.31518
1.087,7.6087,-0.028014,0.040003,-0.17369
1.087,5.4348,-0.02268,0.024398,-0.074192
1.087,3.2609,-0.011591,0.011671,-0.012136
1.087,1.087,-1.0027e-05,2.5529e-05,5.3638e-05
1.087,-1.087,0.011657,-0.011696,-1.5587
1.087,-3.2609,0.023562,-0.024359,3.2396
1.087,-5.4348,0.032806,-0.039045,3.3201
1.087,-7.6087,0.03299,-0.061106,3.4395
1.087,-9.7826,0.015538,-0.10289,3.5837
1.087,-11.957,-0.025977,-0.18858,3.7371
1.087,-14.13,-0.085416,-0.33565,3.8809
1.087,-16.304,-0.16105,-0.52874,4.0114
1.087,-18.478,-0.22653,-0.73295,4.1072
1.087,-20.652,-0.27579,-0.93291,4.1739
1.087,-22.826,-0.31405,-1.1286,4.2229
1.087,-25,-0.34463,-1.3212,4.2606
11.957,25,0.058872,1.2663,0.15008
11.957,22.826,1.1966,1.316,-1.3171
11.957,20.652,0.57049,0.73623,-0.62373
11.957,18.478,0.46785,0.50778,-0.66576
11.957,16.304,0.07561,0.089182,-0.21656
11.957,14.13,-0.010611,0.011118,-0.020513
11.957,11.957,1.9047e-05,-1.7173e-05,-4.8267e-06
11.957,9.7826,0.011281,-0.010881,0.02023
11.957,7.6087,0.023166,-0.017358,0.080273
11.957,5.4348,0.039754,-0.013332,0.18222
11.957,3.2609,0.072357,0.0041999,0.31979
11.957,1.087,0.12844,0.026308,0.47595
11.957,-1.087,0.19139,0.034662,0.62039
11.957,-3.2609,0.24061,0.02856,0.75636
11.957,-5.4348,0.2612,0.01127,0.88951
11.957,-7.6087,0.24642,-0.019428,1.0184
11.957,-9.7826,0.20114,-0.066123,1.1481
11.957,-11.957,0.14026,-0.1332,3.5478
11.957,-14.13,0.085,-0.23224,4.342
11.957,-16.304,0.035699,-0.35539,4.4102
11.957,-18.478,-0.0072121,-0.49329,4.4508
11.957,-20.652,-0.044311,-0.64135,4.4809
11.957,-22.826,-0.077106,-0.79622,4.5054
11.957,-25,-0.10487,-0.95658,4.5243
14.13,25,0.33663,1.9137,0.71628
14.13,22.826,0.32929,0.41198,-0.52961
14.13,20.652,1.0625,1.0859,-1.0336
14.13,18.478,0.17094,0.18616,-0.2944
14.13,16.304,-0.010313,0.010967,-0.020927
14.13,14.13,-1.7347e-05,1.9006e-05,4.0747e-06
14.13,11.957,0.01112,-0.010614,0.020491
14.13,9.7826,0.022298,-0.014548,0.082531
14.13,7.6087,0.041102,-1.4033e-05,0.19341
14.13,5.4348,0.10285,0.053426,0.3701
14.13,3.2609,0.21728,0.12462,0.56959
14.13,1.087,0.29677,0.12995,0.68314
14.13,-1.087,0.34877,0.10115,0.76858
14.13,-3.2609,0.39016,0.076474,0.87131
14.13,-5.4348,0.40115,0.051162,0.98054
14.13,-7.6087,0.3741,0.019225,1.0866
14.13,-9.7826,0.31566,-0.024444,1.1799
14.13,-11.957,0.24052,-0.083158,1.2612
14.13,-14.13,0.16427,-0.16057,4.1069
14.13,-16.304,0.10282,-0.26736,4.4554
14.13,-18.478,0.051286,-0.39366,4.4971
14.13,-20.652,0.0068858,-0.53186,4.5247
14.13,-22.826,-0.032726,-0.67767,4.5465
14.13,-25,-0.06668,-0.83052,4.5648
16.304,25,0.64152,2.4937,1.1669
16.304,22.826,0.21036,0.78273,0.1989
16.304,20.652,0.17304,0.17457,-0.35718
16.304,18.478,-0.0035389,0.012674,-0.037729
16.304,16.304,-1.7493e-05,1.8992e-05,3.523e-06
16.304,14.13,0.010975,-0.010326,0.020859
16.304,11.957,0.021272,-0.011221,0.085457
16.304,9.7826,0.057596,0.030312,0.23348
16.304,7.6087,0.24189,0.1927,0.53077
16.304,5.4348,0.4421,0.30493,0.73254
16.304,3.2609,0.4977,0.28407,0.79594
16.304,1.087,0.52681,0.2356,0.84285
16.304,-1.087,0.54423,0.17306,0.88642
16.304,-3.2609,0.56332,0.11959,0.95396
16.304,-5.4348,0.56251,0.085221,1.047
16.304,-7.6087,0.52247,0.053018,1.1385
16.304,-9.7826,0.45076,0.013612,1.217
16.304,-11.957,0.36323,-0.037918,1.2801
16.304,-14.13,0.27253,-0.10385,1.3297
16.304,-16.304,0.18855,-0.18755,4.5347
16.304,-18.478,0.12346,-0.29809,4.5429
16.304,-20.652,0.069785,-0.42567,4.5672
16.304,-22.826,0.023351,-0.56311,4.5844
16.304,-25,-0.018181,-0.70731,4.6001
18.478,25,0.77473,2.792,1.3501
18.478,22.826,0.71059,1.6203,0.78672
18.478,20.652,-0.0092798,0.013017,-0.020148
18.478,18.478,-1.7621e-05,1.8997e-05,3.1009e-06
18.478,16.304,0.010727,-0.009975,0.021152
18.478,14.13,0.020748,-0.0061926,0.090811
18.478,11.957,0.12168,0.099075,0.32552
18.478,9.7826,0.49533,0.41285,0.72188
18.478,7.6087,0.66281,0.46188,0.81489
18.478,5.4348,0.72117,0.44811,0.89096
18.478,3.2609,0.73842,0.38214,0.91618
18.478,1.087,0.74602,0.30995,0.94396
18.478,-1.087,0.74495,0.23088,0.97192
18.478,-3.2609,0.74611,0.15996,1.0192
18.478,-5.4348,0.73418,0.11302,1.096
18.478,-7.6087,0.68425,0.080561,1.1795
18.478,-9.7826,0.60102,0.045647,1.2506
18.478,-11.957,0.50218,0.0012809,1.3082
18.478,-14.13,0.40005,-0.055796,1.3513
18.478,-16.304,0.30145,-0.12703,1.3653
18.478,-18.478,0.21318,-0.2146,-1.2955
18.478,-20.652,0.14571,-0.32692,4.6229
18.478,-22.826,0.090494,-0.45448,4.6227
18.478,-25,0.0417,-0.59036,4.6314
20.652,25,0.82395,2.9535,1.3384
20.652,22.826,1.056,2.1055,1.0891
20.652,20.652,0.45658,0.67995,0.39576
20.652,18.478,0.010503,-0.0096044,0.021454
20.652,16.304,0.022269,0.0031076,0.10519
20.652,14.13,0.2278,0.20481,0.43073
20.652,11.957,0.77791,0.64709,0.86373
20.652,9.7826,0.86305,0.60957,0.8651
20.652,7.6087,0.94391,0.61403,0.96361
20.652,5.4348,0.94974,0.52692,0.96897
20.652,3.2609,0.96136,0.45139,0.99531
20.652,1.087,0.95538,0.36568,1.0156
20.652,-1.087,0.94266,0.27525,1.0339
20.652,-3.2609,0.93195,0.194,1.0699
20.652,-5.4348,0.91105,0.13755,1.1349
20.652,-7.6087,0.85323,0.10409,1.2124
20.652,-9.7826,0.76037,0.073492,1.2794
20.652,-11.957,0.6516,0.035399,1.333
20.652,-14.13,0.53983,-0.01453,1.3722
20.652,-16.304,0.43056,-0.076909,1.3887
20.652,-18.478,0.32816,-0.1518,1.3617
20.652,-20.652,0.23835,-0.24126,-0.75043
20.652,-22.826,0.16971,-0.35402,4.6717
20.652,-25,0.11297,-0.48088,4.6556
22.826,25,0.88404,3.0803,1.3187
22.826,22.826,1.1941,2.3025,1.1521
22.826,20.652,1.0987,1.4563,0.87615
22.826,18.478,0.38574,0.34445,0.39882
22.826,16.304,0.45577,0.40811,0.59073
22.826,14.13,1.0502,0.87108,0.95692
22.826,11.957,1.0483,0.75355,0.90294
22.826,9.7826,1.1632,0.78028,1.0178
22.826,7.6087,1.1578,0.67417,1.0102
22.826,5.4348,1.1767,0.59632,1.037
22.826,3.2609,1.1726,0.50651,1.0581
22.826,1.087,1.1559,0.40687,1.0666
22.826,-1.087,1.1366,0.30908,1.079
22.826,-3.2609,1.1184,0.22169,1.1087
22.826,-5.4348,1.0905,0.15905,1.1664
22.826,-7.6087,1.027,0.12295,1.2381
22.826,-9.7826,0.92683,0.095833,1.3026
22.826,-11.957,0.80952,0.063865,1.3548
22.826,-14.13,0.68813,0.02139,1.3906
22.826,-16.304,0.56943,-0.033398,1.4053
22.826,-18.478,0.45739,-0.099432,1.4029
22.826,-20.652,0.35502,-0.17628,1.3896
22.826,-22.826,0.26463,-0.26693,-0.40595
22.826,-25,0.19459,-0.38011,4.6965
25,25,0.96454,3.2186,1.3714
25,22.826,1.346,2.4799,1.2718
25,20.652,1.3971,1.7888,1.053
25,18.478,1.1195,1.0424,0.80673
25,16.304,1.0557,0.85479,0.86291
25,14.13,1.3582,1.0307,1.0407
25,11.957,1.31,0.87957,1.0008
25,9.7826,1.3904,0.84749,1.0607
25,7.6087,1.3895,0.7537,1.0859
25,5.4348,1.3782,0.63873,1.0781
25,3.2609,1.3722,0.54092,1.0937
25,1.087,1.3534,0.43881,1.1048
25,-1.087,1.3291,0.33647,1.1148
25,-3.2609,1.3049,0.24444,1.1398
25,-5.4348,1.2717,0.17732,1.1922
25,-7.6087,1.2041,0.13854,1.2596
25,-9.7826,1.0981,0.11456,1.3231
25,-11.957,0.97308,0.088008,1.373
25,-14.13,0.84386,0.051625,1.4067
25,-16.304,0.7169,0.0035736,1.4199
25,-18.478,0.59632,-0.053994,1.4299
25,-20.652,0.48478,-0.12192,1.4421
25,-22.826,0.38235,-0.20084,1.4383
25,-25,0.29114,-0.29284,-0.30151
3.2609,25,0.060292,1.1724,-0.40159
3.2609,22.826,0.62309,1.2441,-1.0983
3.2609,20.652,0.52842,1.0081,-1.0758
3.2609,18.478,0.38875,0.73835,-0.9081
3.2609,16.304,0.28346,0.51376,-0.77068
3.2609,14.13,0.15387,0.27535,-0.59224
3.2609,11.957,0.018473,0.084103,-0.34753
3.2609,9.7826,-0.020675,0.040317,-0.18154
3.2609,7.6087,-0.021537,0.024294,-0.076641
3.2609,5.4348,-0.011434,0.011593,-0.017247
3.2609,3.2609,2.0607e-05,-1.5083e-05,-1.7846e-05
3.2609,1.087,0.011671,-0.011591,0.012125
3.2609,-1.087,0.024118,-0.023614,0.063147
3.2609,-3.2609,0.035999,-0.036542,-1.3747
3.2609,-5.4348,0.043913,-0.053476,3.4406
3.2609,-7.6087,0.040407,-0.082054,3.5746
3.2609,-9.7826,0.018871,-0.13651,3.7235
3.2609,-11.957,-0.020532,-0.2347,3.8652
3.2609,-14.13,-0.067217,-0.37936,3.9841
3.2609,-16.304,-0.11134,-0.55184,4.0758
3.2609,-18.478,-0.15509,-0.73638,4.1497
3.2609,-20.652,-0.19339,-0.92368,4.2065
3.2609,-22.826,-0.22533,-1.1108,4.2501
3.2609,-25,-0.25184,-1.2972,4.2843
5.4348,25,0.06283,1.0772,-0.34029
5.4348,22.826,0.81585,1.3176,-1.1969
5.4348,20.652,0.62933,1.0048,-1.0775
5.4348,18.478,0.421,0.69741,-0.83155
5.4348,16.304,0.33196,0.49317,-0.72538
5.4348,14.13,0.13717,0.2027,-0.47922
5.4348,11.957,-0.0075601,0.041467,-0.19698
5.4348,9.7826,-0.019607,0.023768,-0.079202
5.4348,7.6087,-0.011299,0.011533,-0.018756
5.4348,5.4348,-1.6333e-05,1.9857e-05,1.0796e-05
5.4348,3.2609,0.011594,-0.011435,0.017244
5.4348,1.087,0.024385,-0.022717,0.073638
5.4348,-1.087,0.038428,-0.033156,0.16531
5.4348,-3.2609,0.052307,-0.044382,0.29267
5.4348,-5.4348,0.060787,-0.061196,1.4057
5.4348,-7.6087,0.056654,-0.092665,3.7025
5.4348,-9.7826,0.03371,-0.15243,3.857
5.4348,-11.957,-0.0042613,-0.25198,3.9889
5.4348,-14.13,-0.045848,-0.38912,4.0923
5.4348,-16.304,-0.082753,-0.54995,4.1693
5.4348,-18.478,-0.11361,-0.72244,4.2266
5.4348,-20.652,-0.14149,-0.90011,4.2719
5.4348,-22.826,-0.16682,-1.0796,4.3082
5.4348,-25,-0.18911,-1.2599,4.3373
7.6087,25,0.052482,0.99642,-0.26638
7.6087,22.826,1.0523,1.4191,-1.4082
7.6087,20.652,0.63621,0.91716,-0.97863
7.6087,18.478,0.47076,0.67961,-0.76729
7.6087,16.304,0.33701,0.4262,-0.65571
7.6087,14.13,0.066425,0.097399,-0.29839
7.6087,11.957,-0.016986,0.023104,-0.081948
7.6087,9.7826,-0.011144,0.011363,-0.019447
7.6087,7.6087,-1.6645e-05,1.9309e-05,7.6177e-06
7.6087,5.4348,0.011533,-0.011299,0.018743
7.6087,3.2609,0.024291,-0.021591,0.075967
7.6087,1.087,0.039764,-0.028608,0.16952
7.6087,-1.087,0.059568,-0.03334,0.29546
7.6087,-3.2609,0.080632,-0.03996,0.44734
7.6087,-5.4348,0.093559,-0.054594,0.6271
7.6087,-7.6087,0.088102,-0.083642,2.0677
